JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2454749.37500	3.9			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454749.5236	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454749.5521	3.8			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454749.579	3.8			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454749.64653	3.8			Vis.	MDP	B	34	42	1006je	MOON			V				DELTA CEP		STD				
2454749.69201	3.75			Vis.	GFT		36	44	SA1986				V				DELTA CEP		STD				
2454749.7028	3.7			Vis.	BBA	B	3.4	4.2	A080704				V				DELTA CEP		STD				
2454750.2385	3.5			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454750.28299	3.6			Vis.	GFT		36		SA1986				V				DELTA CEP		STD				
2454750.35417	3.7			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454750.4541	3.9			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454750.5313	3.9			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454750.5514	3.6			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454750.5590	3.3			Vis.	RJB	BZ	34		1029ddu	BRIGHTER THAN RANGE LISTED ON CHART			V				DELTA CEP		STD				
2454750.56319	3.8			Vis.	MDP	B	34	42	1006je	MOON			V				DELTA CEP		STD				
2454750.66944	3.75			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454751.35278	3.9			Vis.	SSW		34	42	080530				V				DELTA CEP		STD				
2454751.5049	4.0			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454751.5250	4.0			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454751.552	3.9			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454752.27	4.0			Vis.	VPZ		36	42	970101				V				DEL CEP		STD				
2454752.5139	4.0			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454752.5347	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454753.52500	4.0			Vis.	MDP	B	34	42	1006je	MOON			V				DELTA CEP		STD				
2454755.5611	3.6			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454756.2813	3.9			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454756.4701	3.9			Vis.	BBA	B	3.4	4.2	A080704	LOINES OBS			V				DELTA CEP		STD				
2454756.66806	4.05			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454757.28194	3.9			Vis.	VUG	BU	36	42	12/97				V				DELTA CEP		STD				
2454757.4805	3.9			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454757.5125	3.8			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454757.61161	3.8			Vis.	LRD		33	42	080121				V				DEL CEP		STD				
2454758.24167	4.1			Vis.	SSW		38	42	1036bbw				V				DELTA CEP		STD				
2454758.28819	3.8			Vis.	VUG	BU	36	42	12/97				V				DELTA CEP		STD				
2454758.2882	4.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454758.31	4.0			Vis.	VPZ		36	42	970101				V				DEL CEP		STD				
2454758.5111	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454758.60829	3.9			Vis.	LRD		33	42	080121				V				DEL CEP		STD				
2454758.69306	4.2			Vis.	GFT		42		SA1986				V				DELTA CEP		STD				
2454759.28715	4.1			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454759.2917	4.3			Vis.	CME	U	NA		NA				V				DELTA CEP		STD				
2454759.50000	3.8			Vis.	TXA		3.6	4.2	A				V				DELTA CEP		STD				
2454759.5056	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454759.60069	3.9			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454759.68403	4.0			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454760.2083	3.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454760.22569	3.75			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454760.2268	3.9			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454760.3236	3.2			Vis.	MKW		"25,34,42"		J		0		V				DELTA CEP		STD				
2454760.39653	3.7			Vis.	RJG		34	37	SA1994 & SA1997				V				DELTA CEP		STD				
2454760.39722	3.8			Vis.	CAI		37	42	SA1997				V				DELTA CEP		STD				
2454760.46042	3.6			Vis.	TWA		34	42	080101				V				DELTA CEP		STD				
2454760.4944	3.7			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454761.2153	3.3			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454761.2388	3.5			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454761.41250	3.65			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454761.592	3.6			Vis.	WI		36	37	a1997				V				DELTA CEP		STD				
2454761.59375	3.7			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454762.19236	3.5			Vis.	KSQ	Z	36		A-12/97				V				DELTA CEP		STD				
2454762.32708	3.9			Vis.	VUG	B	36	42	12/97				V				DELTA CEP		STD				
2454762.3743	4.0			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454762.39097	3.9			Vis.	RJG		37	42	SA1997				V				DELTA CEP		STD				
2454762.39306	3.9			Vis.	CAI		37	42	SA1997				V				DELTA CEP		STD				
2454762.569	4.0			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454763.22847	3.8			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454763.27535	4.0			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454763.4410	3.9			Vis.	COV		36	42	S				V				DELTA CEP		STD				
2454763.5042	3.8			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454763.59792	3.8			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454763.63333	4.1			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454763.66181	4.1			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454764.2276	4.1			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454764.37500	4.1			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454764.4902	3.7			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454764.71528	4.15			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454765.26389	4.05			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454765.37500	4.0			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454765.43056	3.8			Vis.	RJG	U	37	42	SA1997				V				DELTA CEP		STD				
2454765.43125	3.8			Vis.	CAI	U	37	42	SA1997				V				DELTA CEP		STD				
2454765.521	4.0			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454765.68507	3.85			Vis.	GFT		36	42	SA1986				V				DELTA CEP		STD				
2454765.71586	3.4			Vis.	LRD		33	42	080121				V				DEL CEP		STD				
2454766.1977	3.5			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454766.23194	3.5			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454766.29267	3.7			Vis.	TVM		34	42	080713	NAKED EYE			V				DEL CEP		STD				
2454766.4014	3.6			Vis.	COV		36	42	S				V				DELTA CEP		STD				
2454766.5021	3.4			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454766.579	3.7			Vis.	WI		36	37	a1997				V				DELTA CEP		STD				
2454766.58681	3.6			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454767.15903	3.7			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454767.23819	3.8			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454767.597	4.0			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454768.14792	3.7			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454768.23958	4.0			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454768.29931	3.9			Vis.	VUG	B	36	42	12/97				V				DELTA CEP		STD				
2454768.4403	4.1			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454768.5951	4.0			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454769.2639	4.1			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454769.40208	4.1			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454769.5000	4.3			Vis.	WSN		4.2	4.3	sa1297				V				DELTA CEP		STD				
2454769.5028	4.0			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454769.585	4.2			Vis.	WI		42	43	a1997				V				DELTA CEP		STD				
2454769.6319	4.2			Vis.	BBA		4.2		A080704				V				DELTA CEP		STD				
2454769.71959	3.8			Vis.	LRD		33	42	080121				V				DEL CEP		STD				
2454770.3924	4.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454770.4361	4.1			Vis.	CME		NA		NA				V				DELTA CEP		STD				
2454770.5153	4.1			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454770.5410	4.0			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454771.23750	3.55			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454771.2387	3.6			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454771.3104	3.2			Vis.	MKW		"25,34,42"		J		0		V				DELTA CEP		STD				
2454771.510	3.6			Vis.	WI		36	37	a1997				V				DELTA CEP		STD				
2454771.51389	3.6			Vis.	TWA		3.4	4.2	080101				V				DELTA CEP		STD				
2454771.5319	3.5			Vis.	WSN		3.6		sa1297				V				DELTA CEP		STD				
2454771.5444	3.4			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454771.5458	3.5			Vis.	BBA		3.4		A080704				V				DELTA CEP		STD				
2454771.633	3.5			Vis.	WI		33	36	a1997				V				DELTA CEP		STD				
2454772.2094	3.7			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454772.4354	3.8			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454772.52014	3.6			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454772.5528	3.6			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454772.5542	3.9			Vis.	SRYA		3.6	4.2	1965				V				DELTA CEP		STD				
2454772.58333	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454772.6611	4.0			Vis.	BBA	W	3.4	4.2	A080704				V				DELTA CEP		STD				
2454773.2465	4.3			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454773.5083	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454774.19514	4.0			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454774.2153	4.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454774.33	4.1			Vis.	VPZ		36	42	970101				V				DEL CEP		STD				
2454774.4931	4.1			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454774.54097	4.0			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454774.6806	4.2			Vis.	BBA		4.2		A080704				V				DELTA CEP		STD				
2454775.49444	4.1			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454775.5111	4.0			Vis.	BBA	B	3.4	4.2	A080704				V				DELTA CEP		STD				
2454775.550	4.2			Vis.	WI		42	43	a1997				V				DELTA CEP		STD				
2454775.57986	4.4			Vis.	MPS		4.2	5.2	1052lck				V				DELTA CEP		STD				
2454775.58542	4.1			Vis.	SRYA		3.4	4.2	12/97				V				DELTA CEP		STD				
2454776.4757	3.9			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454776.528	3.7			Vis.	WI		36	37	a1997				V				DELTA CEP		STD				
2454776.52917	3.6			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454776.60694	4.0			Vis.	SRYA		3.4	4.2	12/97				V				DELTA CEP		STD				
2454776.6076	3.9			Vis.	BGZ		34	42	AAVSO				Z				DELTA CEP		STD				
2454777.22917	3.8			Vis.	KMO		36	42	S/A	"MOON PRESENT,SOME HAZE"			V				DELTA CEP		STD				
2454777.52639	3.6			Vis.	SRYA		3.4	4.2	12/97				V				DELTA CEP		STD				
2454777.5743	3.6			Vis.	BBA	UB	3.4	4.2	A080704				V				DELTA CEP		STD				
2454777.5764	3.8			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454778.60903	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454779.20833	3.9			Vis.	KMO		36	42	S/A	MOON PRESENT			V				DELTA CEP		STD				
2454779.55208	4.3			Vis.	MDP		42	43	1006je				V				DELTA CEP		STD				
2454779.57292	3.7			Vis.	SRYA		3.4	4.2	12/97				V				DELTA CEP		STD				
2454780.20833	4.0			Vis.	KMO		36	42	S/A	MOON PRESENT			V				DELTA CEP		STD				
2454780.2834	4.1			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454780.28472	4.1			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454780.5326	4.0			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454781.15694	4.0			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454781.31	4.2			Vis.	VPZ		36	42	970101				V				DEL CEP		STD				
2454781.4528	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454781.5563	3.9			Vis.	BBA	UB	3.4	4.2	A080704				V				DELTA CEP		STD				
2454782.1959	3.5			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454782.20417	3.8			Vis.	KSQ		36	42	A-12/97				V				DELTA CEP		STD				
2454782.23681	3.5			Vis.	SSW	B	34	42	1036bbw				V				DELTA CEP		STD				
2454782.2604	3.7			Vis.	ZAR	B	3.4	4.2	1036bbw	MOON			V				DELTA CEP		STD				
2454784.5264	4.0			Vis.	TDB		34	42	1025CZK				V				DELTA CEP		STD				
2454786.08333	3.8			Vis.	CQS		34	42	080701				V				DEL CEP		STD				
2454786.21042	4.2			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454786.3208	4.3			Vis.	CME	U	NA		NA				V				DELTA CEP		STD				
2454787.4500	3.4			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454787.45556	3.6			Vis.	TWA		34	42	080101				V				DELTA CEP		STD				
2454787.6014	3.5			Vis.	BBA	U	3.4	4.2	A080704				V				DELTA CEP		STD				
2454788.04861	3.4			Vis.	CQS		34		080701	"IT WAS TOO BRIGHT,I EVEN SAW IT WAS A BIT BRIGHTER THAN THE 3.4MAG STAR ZETA CEP."			V				DEL CEP		STD				
2454788.1875	3.6			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454788.2375	3.3			Vis.	MKW		"25,34,42"		J		0		V				DELTA CEP		STD				
2454788.2999	3.65			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454788.3049	3.7			Vis.	KJP		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454788.38264	3.9			Vis.	COV		36	42	s				V				DELTA CEP		STD				
2454788.4729	3.8			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454788.4750	3.9			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454788.6847	4.0			Vis.	BBA	UB	3.4	4.2	A080704				V				DELTA CEP		STD				
2454789.3299	3.8			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454789.46181	4.05			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454789.4861	4.0			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454789.4965	3.9			Vis.	BBA	U	3.4	4.2	A080704				V				DELTA CEP		STD				
2454789.597	3.9			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454789.61042	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454790.34931	4.0			Vis.	KPC		42	34	1052nkc				V				DEL CEP		STD				
2454790.5458	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454790.548	4.1			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454790.60069	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454790.6014	4.189	0.002		V	WI		SAO 34256	SAO 34605	PEP	"PEPHQ, Check:  6.347,"	1		V	5.877	6.347		DEL CEP		STD				
2454791.1979	4.1			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454791.2952	4.3			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454791.4528	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454791.5597	3.7			Vis.	BBA		3.4	4.3	A080704				V				DELTA CEP		STD				
2454792.11458	4.4			Vis.	CQS	B	42	50	080701				V				DEL CEP		STD				
2454792.4785	4.0			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454792.48403	3.7			Vis.	RJG		37	42	SA1997				V				DELTA CEP		STD				
2454792.48681	3.6			Vis.	CAI		34	37	SA1994 & SA1997				V				DELTA CEP		STD				
2454792.5229	4.1			Vis.	TDB		34	42	1025CZK				V				DELTA CEP		STD				
2454792.546	4.0			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454792.5903	3.690	0.004		V	WI		SAO 34256	SAO 34605	PEP	"PEPHQ, Check:  6.331,"	1		V	5.877	6.331		DEL CEP		STD				
2454793.11806	3.4			Vis.	CQS		34		080701				V				DEL CEP		STD				
2454793.3167	3.9			Vis.	CME		NA		NA				V				DELTA CEP		STD				
2454793.4875	3.6			Vis.	BBA	U	3.4	4.2	A080704				V				DELTA CEP		STD				
2454793.50903	3.5			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454793.5674	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454793.579	3.4			Vis.	WI		33	34	a1997				V				DELTA CEP		STD				
2454794.4167	3.8			Vis.	SDAV		4.1	4.2	SPA				V				DELTA CEP		STD				
2454794.4403	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454794.4833	3.9			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454794.58611	3.8			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454795.2125	3.6			Vis.	MKW		"25,34,42"		J		0		V				DELTA CEP		STD				
2454795.34028	4.0			Vis.	KPC		42	34	1052nkc				V				DEL CEP		STD				
2454795.4527	4.1			Vis.	SHS		36	42	sa1965				V				DEL CEP		STD				
2454795.5903	4.2			Vis.	BBA	U	4.2		A080704				V				DELTA CEP		STD				
2454796.29167	4.4			Vis.	KPC		42	34	1052nkc				V				DEL CEP		STD				
2454796.5125	4.3			Vis.	BVE		36	42	SA1997				V				DELTA CEP		STD				
2454796.6951	4.1			Vis.	BBA	U	4.2		A080704				V				DELTA CEP		STD				
2454797.10833	4.2			Vis.	CQS		42		080701				V				DEL CEP		STD				
2454797.23958	4.1			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454797.4632	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454797.4951	4.3			Vis.	WSN		4.2	4.3	sa1297				V				DELTA CEP		STD				
2454797.5167	4.2			Vis.	BBA		4.2		A080704				V				DELTA CEP		STD				
2454797.5505	4.109	0.002		V	WI		SAO 34256	SAO 34605	PEP	"PEPHQ, Check:  6.341,"	1		V	5.877	6.341		DEL CEP		STD				
2454797.575	4.0			Vis.	WI		37	42	a1997				V				DELTA CEP		STD				
2454797.60903	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454798.03819	3.7			Vis.	CQS		34	42	080701				V				DEL CEP		STD				
2454798.30556	3.5			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454798.31389	3.2			Vis.	KPC		32	42	1052nkc				V				DEL CEP		STD				
2454798.33333	3.7			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454798.38542	3.7			Vis.	COV		36	42	s				V				DELTA CEP		STD				
2454798.3993	3.6			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454798.4924	3.5			Vis.	WSN		3.6		sa1297				V				DELTA CEP		STD				
2454798.5549	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454798.6104	3.7			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454798.754	3.4			Vis.	WI		34	42	a1997				V				DELTA CEP		STD				
2454799.10417	3.3			Vis.	CQS	Y	34		080701	"IT WAS A BIT BRIGHTER THAN MAG3.4,AND AFTER 1 HOUR ITS BRIGHTNESS WAS A BIT FAINTER THAN MAG3.4"			V				DEL CEP		STD				
2454799.15833	3.4			Vis.	CQS		34		080701				V				DEL CEP		STD				
2454799.3032	3.65			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454799.4472	3.8			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454799.6049	3.8			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454800.05000	3.6			Vis.	CQS		34	42	080701				V				DEL CEP		STD				
2454800.3438	4.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454800.43750	3.9			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454800.4396	4.0			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454800.5493	4.1			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454802.2326	4.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454802.5986	4.4			Vis.	CGF		42	48	1005chc				V				DELTA CEP		STD				
2454803.27537	3.9			Vis.	TVM		34	42	080713	NAKED EYE			V				DEL CEP		STD				
2454803.4175	3.6			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454803.5264	3.8			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454803.542	3.4			Vis.	WI		34	42	1052weu				V				DELTA CEP		STD				
2454804.06458	3.3			Vis.	CQS		34		080701				V				DEL CEP		STD				
2454804.4354	3.9			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454804.4812	3.4			Vis.	SHS		36		sa1965				V				DEL CEP		STD				
2454804.4847	3.9			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454804.4889	4.1			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454804.61667	3.7			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454804.6410	3.9			Vis.	BBA	B	3.4	4.2	A080704				V				DELTA CEP		STD				
2454805.5243	4.2			Vis.	WSN		3.6	4.2	sa1297				V				DELTA CEP		STD				
2454805.6896	4.2			Vis.	BBA	B	4.2		A080704				V				DELTA CEP		STD				
2454806.03611	3.8			Vis.	CQS		34	42	1009fly				V				DEL CEP		STD				
2454806.35417	3.9			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454806.50000	4.0			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454806.5035	4.3			Vis.	WSN		4.2		sa1297				V				DELTA CEP		STD				
2454806.5972	4.2			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454807.7285	4.0			Vis.	BBA	UB	3.4	4.2	A080704				V				DELTA CEP		STD				
2454808.2847	4.2			Vis.	CME	B	NA		NA				V				DELTA CEP		STD				
2454808.3479	4.1			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454808.51458	3.9			Vis.	MDP		34	42	1006je				V				DELTA CEP		STD				
2454809.2528	4.0			Vis.	CME	B	NA		NA				V				DELTA CEP		STD				
2454809.31250	3.8			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454810.18611	3.8			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454810.1875	3.9			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454811.57787	3.8			Vis.	LRD		33	42	080121				V				DEL CEP		STD				
2454812.31	4.3			Vis.	VPZ		42	43	1997A				V				DEL CEP		STD				
2454813.6021	4.2			Vis.	SRYA		3.4	4.2	12/97				V				DELTA CEP		STD				
2454814.2979	3.9			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454816.2583	3.4			Vis.	MKW		"25,34,42"		J		0		V				DELTA CEP		STD				
2454816.32292	3.9			Vis.	KMO		36	42	S/A				V				DELTA CEP		STD				
2454816.5500	4.1			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454818.01667	4.4			Vis.	CQS	W	42	50	1009fly				V				DEL CEP		STD				
2454819.36712	3.7			Vis.	TVM		34	42	080713	NAKED EYE			V				DEL CEP		STD				
2454819.4076	3.4			Vis.	SHS		36		sa1965				V				DEL CEP		STD				
2454820.02917	3.5			Vis.	CQS		34	42	080701				V				DEL CEP		STD				
2454820.2882	3.9			Vis.	CME	U	NA		NA				V				DELTA CEP		STD				
2454820.35514	3.4			Vis.	TVM		34	34	080713	NAKED EYE			V				DEL CEP		STD				
2454821.2910	4.0			Vis.	CME	U	NA		NA				V				DELTA CEP		STD				
2454821.4	3.7			Vis.	SPAO		36	42	971201				V				DELTA CEP		STD				
2454821.5979	4.1			Vis.	BBA		4.2		A080704				V				DELTA CEP		STD				
2454821.61667	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454822.01667	4.0			Vis.	CQS		42	34	1009fly				V				DEL CEP		STD				
2454822.1875	4.5			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454822.2389	4.1			Vis.	CME		NA		NA				V				DELTA CEP		STD				
2454823.4618	4.2			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454824.21875	3.9			Vis.	SSW		34	42	1036bbw				V				DELTA CEP		STD				
2454824.2756	4.0			Vis.	DAT		3.4	4.2	SA 12/97				Z				DEL CEP	AAVSO	STD				
2454824.30	4.3			Vis.	VPZ		42	43	1997A				V				DEL CEP		STD				
2454824.61528	3.9			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454825.03333	3.4			Vis.	CQS		34		1009fly				V				DEL CEP		STD				
2454825.5215	3.6			Vis.	BBA		3.4	4.2	A080704				V				DELTA CEP		STD				
2454825.60764	3.7			Vis.	AAP		36	42	SA12/97				V				DELTA CEP		STD				
2454826.2708	4.2			Vis.	ILE		000		999999				V				DEL CEP		STD				
2454826.28125	3.9			Vis.	VUG	B	36	42	12/97				V				DELTA CEP		STD				
2454826.4666	3.4			Vis.	SHS		36		sa1965				V				DEL CEP		STD				
2454826.4924	4.1			Vis.	CGF		34	42	1005chc				V				DELTA CEP		STD				
2454826.52708	4.0			Vis.	CFY		34	42	1071lxf				V				DELTA CEP		STD				
2454827.2569	4.1			Vis.	BVE		36	42	SA1997	na	0		V				DELTA CEP		STD				
2454827.27917	3.9			Vis.	VUG	B	36	42	12/97				V				DELTA CEP		STD				
2454827.4	3.7			Vis.	SPAO		36	42	971201				V				DELTA CEP		STD				
